pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_difference,mse_ratio,log_mse_ratio,excess_comparison,excess_baseline,excess_difference,mse_sign
heat,0.1,113,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,7.447680179240024e-06,5.7659757080053e-08,7.390020422159971e-06,129.16599993475342,4.861098398316512,11.632355904552698,0.0861266746165736,11.546229229936124,higher
heat,0.1,114,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,3.3690100110561616e-05,7.738704191351253e-08,3.3612713068648103e-05,435.3454955445066,6.076139958475964,54.78700832183908,0.1211701937948739,54.66583812804421,higher
heat,0.1,115,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,1.973048918557652e-05,7.211005925711333e-08,1.9658379126319406e-05,273.6163218952035,5.611726840018765,40.88066998826816,0.1438177781141512,40.73685221015401,higher
heat,0.1,116,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.190746249652875e-05,9.288994962108889e-08,2.1814572546907662e-05,235.84319494081285,5.463167155978465,40.67880787807861,0.1667012549558457,40.51210662312276,higher
heat,0.1,117,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,2.207146883392852e-05,7.762384274245805e-08,2.1993844991186062e-05,284.3387811546213,5.650166418621103,53.33141438222059,0.180509074790747,53.150905307429845,higher
heat,0.1,118,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,6.879111353441658e-06,4.7376675166299627e-08,6.8317346782753585e-06,145.20038245180544,4.978114736352829,10.367245321896402,0.0682105541255302,10.299034767770872,higher
heat,0.1,119,analytical_stencil,frozen_per_head_validation,analytical_stencil_vs_frozen_per_head_validation,4.654959418814997e-06,7.983919764198434e-08,4.5751202211730124e-06,58.30418586730804,4.065673889532179,10.165392958554325,0.1698881302569263,9.995504828297399,higher
heat,0.1,100,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.0669177747123518e-07,9.41819739419536e-08,1.1250980352928158e-07,2.1946001853669346,0.7859998820395789,0.3815605418799837,0.1712420869376211,0.21031845494236256,higher
heat,0.1,101,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.3876619336938845e-07,2.280223061756903e-08,1.1596396275181942e-07,6.085641168038605,1.8059320895062914,0.2210354420125426,0.0338233773580879,0.1872120646544547,higher
heat,0.1,102,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.6260145846436205e-07,6.794861306946842e-08,9.465284539489363e-08,2.393006289887384,0.8725504373755124,0.2350992189860513,0.0957263134595334,0.13937290552651788,higher
heat,0.1,103,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.0800505628738577e-07,8.517339955549376e-08,2.2831656731892012e-08,1.268060883457121,0.23748887020706705,0.1749833864336461,0.1372212313484544,0.037762155085191706,higher
heat,0.1,104,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.29780296345794e-07,7.440260857416447e-08,1.5537768777162952e-07,3.0883365617046765,1.127632616412869,0.3649023322864866,0.1150691674800774,0.2498331648064092,higher
heat,0.1,105,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.72567592104933e-07,8.52225642833382e-08,8.73450278215948e-08,2.0249049480745507,0.7055227602343785,0.2628843815650683,0.1280943234081474,0.13479005815692094,higher
heat,0.1,106,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.5889503418575757e-07,7.791704925708133e-08,8.097798492867624e-08,2.0392845429951483,0.712599032123446,0.2964243218713501,0.1431251800355646,0.1532991418357855,higher
heat,0.1,107,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.0649913368142594e-07,2.738574966798524e-08,1.791133840134407e-07,7.54038637557655,2.02027342415213,0.3784186270382686,0.0476195508823888,0.33079907615587983,higher
heat,0.1,108,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.2466024343349424e-07,9.311486116880818e-08,3.154538226468606e-08,1.3387792439221635,0.29175818674080234,0.1691606317787798,0.1250923366535026,0.044068295125277185,higher
heat,0.1,109,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.028700035738851e-07,7.133854401653039e-08,1.315314595573547e-07,2.843764284380076,1.045128626783216,0.3338950547544497,0.1146124837867186,0.2192825709677311,higher
heat,0.1,110,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.7835112936515077e-07,3.814742699503881e-08,1.4020370237011195e-07,4.675312161639261,1.5422959330546206,0.3576059441224538,0.0743193218812669,0.2832866222411869,higher
heat,0.1,111,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,2.1483386514198346e-07,6.84406953332939e-08,1.4639316980868955e-07,3.1389784118320407,1.1438974004331854,0.321095696924474,0.0995737936102589,0.22152190331421506,higher
heat,0.1,112,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.5168378530994178e-07,4.6949918064420615e-08,1.0473386724552117e-07,3.230757189007538,1.172716533602933,0.2907422534672061,0.0875278118218362,0.20321444164536992,higher
heat,0.1,113,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.4907234002770053e-07,5.7659757080053e-08,9.141258294764754e-08,2.585379258895128,0.949872212438659,0.2289504527551451,0.0861266746165736,0.1428237781385715,higher
heat,0.1,114,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.3863852493800621e-07,7.738704191351253e-08,6.125148302449368e-08,1.7914953396583901,0.5830506563966021,0.2207861828190615,0.1211701937948739,0.09961598902418761,higher
heat,0.1,115,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.0930274607634517e-07,7.211005925711333e-08,3.719268681923184e-08,1.515776678072317,0.4159279663903166,0.2208898997025022,0.1438177781141512,0.077072121588351,higher
heat,0.1,116,frozen_layer_mean_validation,frozen_per_head_validation,frozen_layer_mean_validation_vs_frozen_per_head_validation,1.3855117500516378e-07,9.288994962108889e-08,4.56612253840749e-08,1.491562602524099,0.39982429695411575,0.2514992690963661,0.1667012549558457,0.0847980141405204,higher
