circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread
0.0022453725852695644,0.9189614653587341,0.9729764461517334,0.0007572383037768304,0.0004116303171031177,0.9647083878517151,-0.0021672332659363747,1.6597860282993964,-0.022924573919273706,lf,0.25,306,0,0.999946951727394,0.06606139242649078
0.002066355890652165,0.8982299566268921,0.9234399795532227,0.0013408905360847712,0.00045901499106548727,0.9692686796188354,-0.002857225714251399,1.665039618084267,-0.022008695498506727,lf,0.25,307,0,0.9999742947865484,0.01972544752061367
0.002425825868216867,0.9031980633735657,0.9403972625732422,0.0012474720133468509,-0.0013533899327740073,0.9687599539756775,-0.002966256346553564,1.6658798175462133,-0.024107495500714133,lf,0.25,308,0,0.9999978953396788,0.021464988589286804
0.002628777855822708,0.9128896594047546,0.9538047909736633,0.001164022833108902,-0.0012545244535431266,0.9706125259399414,-0.0029695399571210146,1.6677933587619984,-0.024282295594740207,lf,0.25,309,0,0.9999945594601216,0.03859201818704605
0.0026657520122108013,0.9096295237541199,0.9547290205955505,0.0007480016793124378,0.00021263433154672384,0.9721981287002563,-0.0048342514783144,1.6693192592971273,-0.02394839921831216,lf,0.25,310,0,0.9999886235887863,0.035643354058265686
0.002074800340787573,0.892094612121582,0.9172835350036621,0.0007686354801990092,0.0007745912880636752,0.969635546207428,-0.003138067666441202,1.6653579204336117,-0.021725725999713754,lf,0.25,311,0,0.9999974216928156,0.039966970682144165
0.004218666469061596,0.8612436652183533,0.8743523955345154,0.0017545060254633427,0.0004803874471690506,0.9789913296699524,-0.00510812271386385,1.6768056013053774,-0.021859195176726805,lf,0.25,312,0,0.9998008485121725,0.03996846824884415
0.0019291608032658812,0.9052562117576599,0.9288474321365356,0.0014068031450733542,0.0005045341094955802,0.9748970866203308,-0.0030933259986341,1.671193284025216,-0.022091506943542453,lf,0.25,313,0,0.9999132371836936,0.012765890918672085
0.005771690942166588,0.8112874031066895,0.7552995681762695,0.0012956798309460282,-0.0006422579754143953,0.9879435300827026,-0.004891193006187677,1.6876727796454203,-0.01986389826776836,lf,0.25,314,0,0.9999987458837056,0.003006468992680311
0.0019380257475236104,0.9197127819061279,0.9631680250167847,0.0005665688659064472,-8.742250065552071e-05,0.9728567004203796,-0.003170293290168047,1.6694637970355446,-0.023497862225113093,lf,0.25,315,0,0.9999967189715012,0.012385986745357513
0.0015381369606747642,0.9049931764602661,0.93145751953125,0.0010818701703101397,-0.00025432935217395425,0.9664171934127808,-0.0016168274451047182,1.6618719831372948,-0.022231579320110488,lf,0.25,316,0,0.999910700449257,0.07358133047819138
0.0018023485226035109,0.9228574633598328,0.9612191915512085,0.0007784544141031802,-0.0005771577707491815,0.9713494777679443,-0.0014760374324396253,1.6674078907741172,-0.02301524430703054,lf,0.25,317,0,0.999998781584214,0.043735042214393616
0.003658540184256946,0.8919546008110046,0.926995038986206,0.0007797306170687079,0.0014459536178037524,0.973735511302948,-0.006376784294843674,1.670825945466797,-0.022997797051460607,lf,0.25,318,0,0.9999982591084127,0.002079051686450839
0.0019284461045461865,0.9083122611045837,0.9416080713272095,0.0009049977525137365,-0.0005427161231637001,0.9692273139953613,-0.0027074811514467,1.6656037519527427,-0.023252291571612675,lf,0.25,319,0,0.9999977428340184,0.0029862229712307453
0.00659840191182803,0.7525902986526489,0.7131911516189575,0.0029962221160531044,0.0019823212642222643,0.9859516024589539,-0.005761079024523497,1.6379018212796692,-0.01554279992880992,lf,0.4,300,0,0.9999085750712096,0.021501626819372177
0.0028381999073656674,0.8734769821166992,0.9534475207328796,0.0013623321428894997,0.0016268250765278935,0.9698289036750793,-0.0063162571750581264,1.6208559679231125,-0.021629634367821303,lf,0.4,301,0,0.999917281906262,0.03536568582057953
