pde,r,seed,layer,head,window_mass,centrality,asymmetry,width,shift,pred_stencil_centrality,pred_stencil_asymmetry,pred_stencil_width,pred_stencil_shift,pred_acf_centrality,pred_acf_asymmetry,pred_acf_width,pred_acf_shift,pred_xcorr_centrality,pred_xcorr_asymmetry,pred_xcorr_width,pred_xcorr_shift,label,entropy
heat,0.1,109,2,0,2.819469727910473e-05,0.3596857409264152,0.014800874471919818,2.71465353748413,0.22808005929601394,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.7370880432012193
heat,0.1,109,2,1,0.001707390882074833,0.3352997333746828,-0.0008412703355048772,2.6768409825657087,-0.02462933754050778,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8903852998979063
heat,0.1,109,2,2,0.0913422666490078,0.33197164022858283,-0.03454028284807992,2.6223687836499754,-0.16559216147244105,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9951484675292636
heat,0.1,109,2,3,0.02322471351362765,0.33098196015912557,0.012336586141057284,2.644038498818905,0.016247879623518535,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9477402619745044
heat,0.1,109,3,0,0.01591918198391795,0.3290782747042428,-0.001382650987222111,2.662673322587261,0.00413477719931471,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9325682000455175
heat,0.1,109,3,1,0.17806665413081646,0.3375198671453804,0.009464818073798823,2.5585473220776995,0.04510887881686648,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.9933670364032152
heat,0.1,109,3,2,0.0746731087565422,0.3317825513523366,-0.009088011114000892,2.622434599750222,-0.06405149736267213,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9878639389986064
heat,0.1,109,3,3,0.011829401249997318,0.33417104620586147,-0.015756866476457625,2.682231800466541,-0.06236294735724973,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9333065994570688
heat,0.1,110,0,0,0.5288663618266582,0.33250783110085613,-0.006545264745005378,2.5605027170480112,-0.010291724984128947,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.7843624956557981
heat,0.1,110,0,1,0.19781596027314663,0.3320679694500621,0.004261993066780149,2.580639819399657,0.0009475936975923416,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9923804423126896
heat,0.1,110,0,2,0.47435178980231285,0.336531651862795,-0.0065920497251767225,2.512885849898469,0.01646843042586993,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.8490020929788472
heat,0.1,110,0,3,0.14552241656929255,0.33060055820299156,-0.014198698924851781,2.613861594358957,-0.026717307877349716,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9989299204832446
heat,0.1,110,1,0,0.14150645025074482,0.3309250606413899,-0.009858367910582673,2.635859028058878,-0.03943171667886636,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9991985117722436
heat,0.1,110,1,1,0.06900921883061528,0.3343313163829657,-0.0005965808739012718,2.610329909905878,-0.05556941218905581,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.984985285112261
heat,0.1,110,1,2,0.25442760554142296,0.2612388710477085,-0.00036225477780734057,3.6092716217564274,-0.07142331101789123,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.5693636722076196
heat,0.1,110,1,3,0.16430642642080784,0.3323044717556492,-0.010020396363764525,2.629908974022567,-0.040789358366063067,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.993931655898816
heat,0.1,110,2,0,0.029533263063058257,0.3410201056635109,0.019576755162750165,2.5624489080918607,0.07364627112940181,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.951412390111469
heat,0.1,110,2,1,1.1257936193942442e-05,0.3515910674171248,0.031015056890003903,2.6601868350477824,-0.018666135411465445,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.6476778841746883
heat,0.1,110,2,2,0.11174086015671492,0.3167170063132269,0.015536849356974074,2.9587810339063685,0.07841291486261104,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.890486051001343
heat,0.1,110,2,3,0.0010087621049024165,0.36799304919264403,-0.015240089264735246,2.714995564893921,-0.06937475076312427,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8823258311831006
heat,0.1,110,3,0,0.08584145829081535,0.3361162383892913,0.018128035154915095,2.5832349511656796,0.11246894975114002,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9912067067525216
heat,0.1,110,3,1,0.015046729473397136,0.33049329091488283,0.008332384293632533,2.6472247117936223,-0.017644491713922572,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.905751863098563
heat,0.1,110,3,2,0.04336479213088751,0.33095931575804866,0.004122416774456155,2.629832757148192,0.029770765978207714,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9645419562649754
heat,0.1,110,3,3,0.05496979225426912,0.3349062288287015,-0.002687047402768464,2.6033167350818918,-0.013312304373022443,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.976839059614612
heat,0.1,111,0,0,0.16771453246474266,0.3304714870045939,0.009544617794228657,2.613678192058301,0.05304508096939864,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9981464601031916
heat,0.1,111,0,1,0.23877418600022793,0.333685422012097,-0.0038826801396931445,2.5947419718648312,-0.024697959289860683,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9788817806389432
heat,0.1,111,0,2,0.3155570491217077,0.27225784514914764,-0.006322412335884152,3.574679063986067,-0.03766105409462428,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.5691871518370142
heat,0.1,111,0,3,0.16535678692162037,0.33085942479809294,0.007889728073145658,2.5930037660266514,0.02068970823162669,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.998651627750036
heat,0.1,111,1,0,0.3125261552631855,0.33489536043412826,0.010160849379176464,2.551165831738812,0.014561268870011024,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.9525455066339537
heat,0.1,111,1,1,0.13158680964261293,0.3340710183175829,-0.002221499468858677,2.578976814605332,0.009712658114489736,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998316854182064
heat,0.1,111,1,2,0.03156885551288724,0.3337306033676028,0.019385605423063605,2.6289881214340833,0.09495652841925306,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9619244162464514
heat,0.1,111,1,3,0.3321189433336258,0.330884594243755,0.003328969723462565,2.6023458968817326,0.01286889318863732,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.927021312022598
heat,0.1,111,2,0,0.11595422867685556,0.3338966117789489,0.005176137799764631,2.581084420624724,0.02816784607803191,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.998185236455687
heat,0.1,111,2,1,0.13516863994300365,0.3343840223575783,0.0006044444553904059,2.5751956186306444,-0.003830367032703952,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9999234651776432
heat,0.1,111,2,2,0.03269026102498174,0.3355311112038277,0.012937656212892458,2.6167625322672174,0.055312683502236615,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9497343253800972
heat,0.1,111,2,3,0.14015244599431753,0.33295548242406986,0.002627461985427843,2.5874293146873146,-0.0028437237492807133,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998766355270842
heat,0.1,111,3,0,0.0018774390337057412,0.36177500251668265,-0.04429593353999544,2.66857563710306,-0.18749398720915272,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8965894120925353
heat,0.1,111,3,1,0.005251288821455091,0.33514401003342903,-0.014388923698602313,2.711886160440998,-0.17578999307831372,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9171364988740496
heat,0.1,111,3,2,0.0027136341959703714,0.33733137118065176,0.016598964958137813,2.742935526802514,0.12476932453741474,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9096894200414682
heat,0.1,111,3,3,1.762197803145682e-05,0.3485019558397087,-0.028861598698883648,2.796906341865992,-0.08141647034663313,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.6383464144649776
heat,0.1,112,0,0,0.1999306082725525,0.3321465276106226,0.007576406217747475,2.6041739197055818,0.07355547757058961,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9888702696194864
heat,0.1,112,0,1,0.13303808588534594,0.3345624064775775,0.006032704561949878,2.579552462253387,0.01270665968295348,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.998783320785809
heat,0.1,112,0,2,0.2794516319409013,0.2878438466784952,0.015094291680488564,3.476887310490035,0.09048267872603222,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.5971090602740943
heat,0.1,112,0,3,0.16271050460636616,0.3323914580911581,-0.025979848015189193,2.608867640225654,-0.1597545185317618,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9983790207894752
heat,0.1,112,1,0,0.34320758283138275,0.33447755312826766,-0.0037995276329346865,2.539165091008502,-0.015886058304888873,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.927491566977152
heat,0.1,112,1,1,0.3658232279121876,0.3314599594908845,0.018643323704679284,2.6409799396879747,0.05518920712006675,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8715283657172983
heat,0.1,112,1,2,0.10698435828089714,0.3353156204402912,4.503882322817213e-05,2.5923953911437563,0.012389593847427716,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.997336711745614
heat,0.1,112,1,3,0.13020126055926085,0.3322264744228268,0.008249049276621184,2.5921313128666448,0.02049132312253643,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9995182613234066
heat,0.1,112,2,0,0.27330939657986164,0.3343956303884874,0.00412603420074045,2.560966853630351,-0.004634269454695528,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,acf_or_spectral,0.9600013165589014
heat,0.1,112,2,1,0.10055189672857523,0.331974487891544,-0.0060644836083359925,2.615165827834147,-0.015997698995867837,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9961883557155892
heat,0.1,112,2,2,0.0613285512663424,0.33284632115649215,0.0060052309444999594,2.606623280141441,0.046223726141992605,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9735973636006212
heat,0.1,112,2,3,0.15231324918568134,0.33465087745690275,0.0017040504194023882,2.571636318982799,-0.009153963922344355,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9995204424635468
heat,0.1,112,3,0,0.0027543081087060273,0.4424981279851198,-0.20604786340297743,2.1578572227454766,-0.5422482123487329,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8639675723359762
heat,0.1,112,3,1,2.4562144972151145e-05,0.33729754815063606,0.01820180737827666,3.212987184437884,-0.34846823974526897,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.7363936383155633
heat,0.1,112,3,2,0.0005965502714389004,0.36055238029130443,0.014014862765797486,2.671106034855313,0.004826657447571381,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.892680052447785
heat,0.1,112,3,3,0.012998839723877609,0.3368641510012103,-0.011022665891006108,2.6302202599634783,-0.06177042330678706,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9316186019433884
heat,0.1,113,0,0,0.26999827614054084,0.2782055250898166,-0.015423598997146156,3.421743377449917,-0.08135706527883202,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.6074035423187983
heat,0.1,113,0,1,0.1286390544846654,0.334374087569029,-0.010587930291384887,2.586905211525804,-0.02317788899432227,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9996024554136724
heat,0.1,113,0,2,0.13374307099729776,0.33017774632752706,0.0026018049411030567,2.5884953940960487,0.0013546483993662206,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9997237395434896
heat,0.1,113,0,3,0.14298633392900229,0.3335083953850565,0.010048276649405628,2.5731831919531065,0.04173599956652224,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.999817107239766
heat,0.1,113,1,0,0.12644959148019552,0.3315541699892912,0.006829420802938618,2.6037709039587016,0.030970770112719925,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9996292272710277
heat,0.1,113,1,1,0.12024406809359789,0.3323426384605875,-0.0010998003275823852,2.6024913400921488,0.006481287025045079,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.999014452294132
heat,0.1,113,1,2,0.1927544567734003,0.33268433712055917,0.0042588674976409445,2.587309249947342,0.010016054518667494,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9919815502335972
heat,0.1,113,1,3,0.12334655970335007,0.3339256477026977,0.010906093538816178,2.5927651035883224,0.05542352914883131,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.999335250377447
heat,0.1,113,2,0,0.14051998127251863,0.33253709361805706,-0.0029268636919020257,2.5978632341295134,-0.009213818297072518,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998620642115182
heat,0.1,113,2,1,0.08107878174632788,0.33448968968517245,0.0026154704409873403,2.5822921898818345,0.02805055255378458,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9876867487550136
heat,0.1,113,2,2,0.05427894368767738,0.33198954153210963,0.00520968924896392,2.612435567255407,0.025206895586138256,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9701749184057956
heat,0.1,113,2,3,0.0504976324737072,0.3323360754455105,0.003722428161082277,2.607406376186093,0.012271875210940475,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9622042523062836
heat,0.1,113,3,0,0.0012734278716379777,0.3506582329968011,-0.0014977879916624336,2.6943401857891773,-0.0023581265885385116,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8873740441295629
heat,0.1,113,3,1,0.00015251296099449974,0.35798978392098135,0.0009016481326399931,2.4090763169159226,-0.08875836996476599,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.8045561878589069
heat,0.1,113,3,2,6.486884194600862e-05,0.38224823103972955,-0.06290182851204627,2.7100448517578646,-0.25441847480161167,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.7615592922973369
heat,0.1,113,3,3,0.006119178899098188,0.33866293695096533,0.00737121349860742,2.662904022750152,0.047368426209316916,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9079198011435676
heat,0.1,114,0,0,0.12404171098023653,0.33367333572745156,-0.0207198018711734,2.5769268971650634,-0.06296565251787412,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.999172834114016
heat,0.1,114,0,1,0.14058829937130213,0.33588172810379757,0.025366720870324908,2.554870270680484,0.021181515190131894,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998679932019252
heat,0.1,114,0,2,0.1381094427779317,0.3347717341291396,-0.003288249220261317,2.5718097926080565,-0.019296129439187404,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998684392981108
heat,0.1,114,0,3,0.13851668499410152,0.3323647769713565,-0.01970695770497298,2.593715979301203,-0.08263497148324511,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9997951984674156
heat,0.1,114,1,0,0.13378682173788548,0.33376700874052007,-0.004021357234198851,2.58793463511156,-0.018403180519524,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9998664638585336
heat,0.1,114,1,1,0.13611523061990738,0.33397200043354536,0.004988184766263305,2.5781318054627724,-0.004293067186700084,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9999507209322545
heat,0.1,114,1,2,0.14040085952728987,0.3327180719956112,0.003744086234950507,2.5903987963216353,0.019733470244873597,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,ungated,0.9999312027138848
heat,0.1,114,1,3,0.11624334938824177,0.3340543151607365,0.00630574937764003,2.5892892905840044,0.0007618694579429874,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9981195486830932
heat,0.1,114,2,0,0.006321763095911592,0.331148919357427,-0.00017824032008723854,2.7272611206866273,0.028109479399143655,0.8,0.0,0.4472135954999579,0.0,0.33508783185915475,0.0,2.529912810186482,1.1102230246251565e-16,0.33508518759800804,-1.173854047424885e-12,2.529982149871199,-5.5990767577895895e-12,no_fit,0.9205379090382536
