pde,r,seed,condition,device,device_name,weight_minus,weight_center,weight_plus,initial_minus,initial_center,initial_plus,stencil_minus,stencil_center,stencil_plus,coefficient_l1,coefficient_l2,coefficient_max_abs,initial_coefficient_l2,centrality,asymmetry,target_centrality,target_asymmetry,mse_fitted,mse_fixed,mse_initial,mse_stencil,mse_persistence,skill,excess_initial,excess_stencil,train_rows,statistics_seconds,fit_seconds,total_seconds,label
heat,0.1,110,heat_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.09999987202300385,0.8000002558926568,0.09999987208433929,0.41417564504240983,0.3683404067691952,0.21748394818839492,0.1,0.8,0.1,5.117853136005213e-07,3.134032220155143e-07,2.558926567308717e-07,0.5466615209139305,0.8000002558926569,3.066775760306618e-10,0.8,0.0,1.6777552549429943e-17,1.6777552549429943e-17,2.363106607229918e-05,1.5941209490533827e-17,5.559714334593541e-07,0.999999999969823,42.50410120167287,-1.504291423243597e-12,102400000,3.3564979000002495,0.12459519999993063,3.637775099999999,stencil
heat,0.1,111,heat_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.10000015058017657,0.7999996596763175,0.10000018974350586,0.2162058422639264,0.3334072929242092,0.4503868648118644,0.1,0.8,0.1,6.806473649839662e-07,4.1772861585458554e-07,3.403236825683109e-07,0.5949651309995159,0.7999996596763176,1.9581631323477335e-07,0.8,0.0,2.1318491070789046e-17,2.1318491070789046e-17,3.501398159741514e-05,1.845777209645569e-17,6.280478358511662e-07,0.9999999999660559,55.75050115590223,-4.554938033586967e-12,102400000,3.3670836000001145,0.11003139999957057,3.7154084999992847,stencil
heat,0.1,112,heat_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.10000004120058252,0.7999999301083736,0.10000002869104395,0.3497236526523424,0.4195149524607564,0.2307613948869012,0.1,0.8,0.1,1.3978325294483618e-07,8.605523490786688e-08,6.989162648629588e-08,0.47352858043389146,0.7999999301083736,-6.254767100061338e-08,0.8,0.0,1.5428616097204414e-17,1.5428616097204414e-17,9.448468211573401e-06,1.5247206357086012e-17,5.72119180695241e-07,0.9999999999730325,16.514860068720235,-3.170838284128926e-13,102400000,3.3247997999997096,0.10158450000017183,3.6161365999996633,stencil
heat,0.1,113,heat_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.09999953914555097,0.8000008928250736,0.0999995680293755,0.32684497616611696,0.3250851709034707,0.34806985293041226,0.1,0.8,0.1,1.7856501470792097e-06,1.093673651310638e-06,8.928250735396048e-07,0.5818430974416627,0.8000008928250736,1.4441976734091305e-07,0.8,0.0,2.749508436792433e-17,2.749508436792433e-17,3.001578715605842e-06,1.7129689440861832e-17,4.919092216204237e-07,0.9999999999441054,6.101895601506439,-2.107176379718332e-11,102400000,3.3167773999994097,0.1759154999999737,3.7462273000001005,stencil
heat,0.1,114,heat_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.09999930005609974,0.8000014589933844,0.09999924095051603,0.26878382080812224,0.3369747466460399,0.3942414325458379,0.1,0.8,0.1,2.9179867685746874e-06,1.7873833607160666e-06,1.458993384328977e-06,0.5739846548791302,0.8000014589933844,-2.955300744078346e-07,0.8,0.0,5.188035353565549e-17,5.188035353565549e-17,1.2135107146461989e-05,1.677962919526281e-17,6.165834638943363e-07,0.9999999999158583,19.68120758670032,-5.6927774419460114e-11,102400000,3.247821300000396,0.10540929999933724,3.6162334999999075,stencil
heat,0.1,115,heat_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.09999981492718973,0.8000002868946318,0.09999989817817845,0.3308973586669192,0.38611794357421153,0.2829846977588692,0.1,0.8,0.1,5.737892635471198e-07,3.5626978282717463e-07,2.8689463171804874e-07,0.5080308519022287,0.8000002868946318,4.16255540676739e-07,0.8,0.0,2.1935304458829333e-17,2.1935304458829333e-17,3.675438663954001e-06,1.7172408849612657e-17,5.766560156516631e-07,0.9999999999619612,6.373710781319714,-8.259509100959318e-12,102400000,3.26501670000016,0.15502190000006522,3.602261500000168,stencil
heat,0.1,116,heat_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.09999975218650156,0.8000004845972702,0.0999997632162283,0.4389968773703235,0.29855924457181293,0.26244387805786346,0.1,0.8,0.1,9.691945403456081e-07,5.93559263121943e-07,4.845972702005596e-07,0.6266974769294186,0.80000048459727,5.5148767339962326e-08,0.8,0.0,2.128742038659691e-17,2.128742038659691e-17,1.9913348140325823e-05,1.8101193727385418e-17,5.234252481995259e-07,0.9999999999593305,38.044301855159226,-6.08726206903666e-12,102400000,3.283205199999429,0.1368918999996822,3.671781600000031,stencil
heat,0.1,117,heat_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.10000007906997024,0.7999997273511298,0.10000019357889997,0.3113509751724119,0.36793612569810213,0.32071289912948603,0.1,0.8,0.1,5.452977404618586e-07,3.436018875945021e-07,2.726488702586849e-07,0.5292094198190715,0.7999997273511298,5.725438681187925e-07,0.8,0.0,2.5205767949659383e-17,2.5205767949659383e-17,2.851569544829256e-06,1.645008183556067e-17,6.006542159102981e-07,0.9999999999580361,4.747439490792765,-1.4576916106710076e-11,102400000,3.2812728000008065,0.14344030000029306,3.6085660999997344,stencil
heat,0.1,118,heat_r0.1,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.10000036357517349,0.7999993844598562,0.10000025196497024,0.2819267757831649,0.34853514250753276,0.36953808170930225,0.1,0.8,0.1,1.2310802875725724e-06,7.579992887171434e-07,6.155401438556751e-07,0.5563889348190546,0.7999993844598563,-5.58049298721904e-07,0.8,0.0,2.5967581386195958e-17,2.5967581386195958e-17,6.369235436857893e-06,1.5129204033101715e-17,4.963405215194177e-07,0.999999999947682,12.83239058875828,-2.18365756647924e-11,102400000,3.2885404999997263,0.09774769999967248,3.6001021000001856,stencil
heat,0.1,119,heat_r0.1,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.09999979259224759,0.8000005688213783,0.09999963858637416,0.2937277125487993,0.38945077385633686,0.3168215135948639,0.1,0.8,0.1,1.137642756485202e-06,7.051209435495337e-07,5.688213782217844e-07,0.5030831565995016,0.8000005688213783,-7.700315571968228e-07,0.8,0.0,3.254353557402175e-17,3.254353557402175e-17,2.528783586165763e-06,1.686195211401525e-17,5.353781045854927e-07,0.999999999939214,4.723360116201991,-2.929067013881884e-11,102400000,3.30795980000039,0.18256620000011026,3.7592594999996436,stencil
heat,0.25,100,heat_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.2500000122716243,0.4999997649667972,0.2500002227615785,0.2845341735074086,0.26542833370282165,0.45003749278976973,0.25,0.5,0.25,4.700664055778958e-07,3.2405851329464603e-07,2.350332027889479e-07,0.31021198282930945,0.4999997649667972,4.209797106002418e-07,0.5,0.0,1.389069572757971e-17,1.389069572757971e-17,5.407812782879643e-06,5.334570212696181e-18,1.2825774450285948e-06,0.9999999999891697,4.216363545051858,-6.671040059327909e-12,102400000,3.2387926999999763,0.0785185000004276,3.5419088999997257,stencil
heat,0.25,101,heat_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.25000080805264424,0.4999982061322612,0.2500009858150946,0.3759087678875525,0.3374729329438622,0.28661829916858533,0.25,0.5,0.25,3.5877354776503445e-06,2.200623080158825e-06,1.7938677387974167e-06,0.20882759681333285,0.4999982061322612,3.555236252166985e-07,0.5,0.0,3.556994697751095e-17,3.556994697751095e-17,2.084282360410521e-06,5.985347951599088e-18,1.7042150413058769e-06,0.9999999999791283,1.2230160571880326,-1.7359663134917386e-11,102400000,3.293525000000045,0.061094300000149815,3.5614642999998978,stencil
heat,0.25,102,heat_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.2500000149967753,0.4999998133690949,0.25000017163412974,0.3949767396546139,0.24796647329165958,0.3570567870537267,0.25,0.5,0.25,3.732618101826013e-07,2.539965994022118e-07,1.8663090511905622e-07,0.30983916679495577,0.4999998133690949,3.1327459190735263e-07,0.5,0.0,1.200707970349171e-17,1.200707970349171e-17,7.544148507644988e-07,5.7686405243866316e-18,1.5984177703455743e-06,0.9999999999924881,0.4719760157540391,-3.9028840237450595e-12,102400000,3.3314320999998017,0.05769220000001951,3.5621381999999358,stencil
heat,0.25,103,heat_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.24999946962245556,0.5000010644368716,0.24999946594067285,0.27566034630868175,0.41639382787156604,0.3079458258197522,0.25,0.5,0.25,2.1288737432345606e-06,1.3036661989478315e-06,1.0644368716450359e-06,0.10491026699319694,0.5000010644368716,-7.363581100213359e-09,0.5,0.0,9.775146858746275e-18,9.775146858746275e-18,2.0753336315925027e-07,5.634572456872713e-18,9.448499730005469e-07,0.9999999999896543,0.21964689536113483,-4.382255935053091e-12,102400000,3.322132899999815,0.07758009999997739,3.6605603999996674,stencil
heat,0.25,104,heat_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.25000045250772246,0.4999991293768195,0.2500004181154581,0.28469220677627904,0.3750865394997716,0.34022125372394935,0.25,0.5,0.25,1.7412463610422257e-06,1.0665685620676815e-06,8.706231804933573e-07,0.15794554899924046,0.4999991293768195,-6.878440896888323e-08,0.5,0.0,1.1350634102310561e-17,1.1350634102310561e-17,8.859049060889957e-07,5.5650447957753475e-18,1.6939747998829014e-06,0.9999999999932994,0.52297407620516,-3.4153927832774833e-12,102400000,3.2986918999995396,0.057993399999759276,3.573213499999838,stencil
heat,0.25,105,heat_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.25000075033210506,0.4999983030359374,0.2500009466319576,0.3344925908541331,0.3397072744568856,0.3258001346889814,0.25,0.5,0.25,3.393928125261514e-06,2.082978002955588e-06,1.6969640626030014e-06,0.19641389001328763,0.4999983030359374,3.9259837262844093e-07,0.5,0.0,3.635794210804916e-17,3.635794210804916e-17,1.9103312805385356e-07,6.578181985153708e-18,1.6701407447675197e-06,0.9999999999782306,0.1143814547487408,-1.7830688950522565e-11,102400000,3.3248011000005135,0.09305899999981193,3.6325659000003725,stencil
heat,0.25,106,heat_r0.25,cuda:0,NVIDIA GeForce RTX 4080 SUPER,0.24999996155532708,0.5000000316152184,0.2500000068294545,0.3527701157774464,0.33395826029925346,0.3132716239233001,0.25,0.5,0.25,7.68893458624742e-08,5.024098288974215e-08,3.844467291735931e-08,0.20526776272384253,0.5000000316152184,9.054826056396884e-08,0.5,0.0,6.392014766804981e-18,6.392014766804981e-18,4.295972658118687e-07,5.944906304137233e-18,1.1892468240711232e-06,0.9999999999946252,0.36123473875436096,-3.759593497501e-13,102400000,3.248732299999574,0.0815281999994113,3.600151700000424,stencil
heat,0.25,107,heat_r0.25,cuda:1,NVIDIA GeForce RTX 5060 Ti,0.24999966037350568,0.5000006240997156,0.24999971552677883,0.2603396636271565,0.3452735819246609,0.39438675444818255,0.25,0.5,0.25,1.2481994310642452e-06,7.653571873224228e-07,6.24099715573756e-07,0.21188371328260963,0.5000006240997156,1.1030668397070553e-07,0.5,0.0,9.818597216703549e-18,9.818597216703549e-18,4.622587287299635e-06,6.288658343978104e-18,1.6785049768830439e-06,0.9999999999941503,2.7539908138377553,-2.1030255622483364e-12,102400000,3.182844699999805,0.0929046000001108,3.513053800000307,stencil
