circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread,profile_key,n_grid,circulant_residual_j,reconstruction_status,fro_norm_j,circulant_component_norm_j,noncirculant_norm,fro_norm_j_minus_i,circulant_component_norm_j_minus_i,circulant_residual_j_minus_i,noncirculant_squared_norm_fraction_j_minus_i,update_norm_relative_to_j
0.0007541937047694,0.9598617553710938,0.9427787661552428,0.0006474003312177,-0.000451350439107,0.9849040508270264,-0.0004508427227847,0.98063902069641,0.8145626458559981,heat,0.25,119,0,0.9999891087569908,0.0138534447178244,heat_r0.25_seed119_step0,64,0.0007541937047694,ok,7.879384095214963,7.879381854285721,0.0059425818820712595,0.13028896371963836,0.13015337025107004,0.04561078476960469,0.002080343687299203,0.01653542486890073
0.0008236324635633,0.9637733697891236,0.9481538534164428,0.0006721897516399,-0.0004806005163118,0.982155442237854,-0.0004827504162676,1.6094906483524556,0.316748845338108,heat,0.4,100,0,0.9995849766363204,0.0044332314282655,heat_r0.4_seed100_step0,64,0.0008236324635633,ok,7.857359570797936,7.8573569056972685,0.006471576420398977,0.1490061017697108,0.1488654999092817,0.043431620205733656,0.001886305633695092,0.018963889895467625
0.0009696376873453,0.958681583404541,0.940943479537964,0.0002678742457646,-0.0005351396976038,0.9826084971427916,-0.000536861771252,1.6101904767637054,0.3168418513056714,heat,0.4,101,0,0.9999996466706784,0.0012467544293031,heat_r0.4_seed101_step0,64,0.0009696376873453,ok,7.861047336747879,7.861043641279487,0.007622367759716143,0.14892144343099284,0.14872624456801845,0.051183816004631955,0.002619783020796018,0.01894422423012679
0.0011344837575351,0.9563252925872804,0.9360432624816896,0.000361959420843,-0.0003946691867895,0.9817000031471252,-0.0003922626783605,1.6087653702916995,0.3171312493690982,heat,0.4,102,0,0.9999997904321156,0.0012740057427436,heat_r0.4_seed102_step0,64,0.0011344837575351,ok,7.853771831442808,7.853766777329327,0.008909976578158561,0.15534341805328872,0.15508768439130005,0.05735664046675024,0.0032897842056320513,0.019779466654654614
0.00137846109815,0.9196465015411376,0.8918436765670776,0.0030253219883888,-0.0013498289044946,0.9804387092590332,-0.0013447351520881,1.6084645982374906,0.3167497993519664,heat,0.4,103,0,0.999512521763778,0.0256291218101978,heat_r0.4_seed103_step0,64,0.00137846109815,ok,7.844075145899394,7.8440676934165525,0.010812752439587599,0.18264750028496876,0.18232716129262763,0.05920011181492994,0.003504653238900208,0.02328477186764974
0.0006606007333684,0.959510862827301,0.941563606262207,0.0002114767121383,-0.0007023556390777,0.9832574129104614,-0.0007014700095169,1.6112888916309274,0.3166119715595529,heat,0.4,104,0,0.9999995967028644,0.0017078485107049,heat_r0.4_seed104_step0,64,0.0006606007333684,ok,7.866205215891977,7.86620349951205,0.005196420934444573,0.14225205090638893,0.14215710744294827,0.036529673219714454,0.0013344170255391232,0.018083948613366867
0.0009294483408872,0.9464513063430786,0.924948513507843,0.0001456013560527,-0.0005935260560363,0.9817438125610352,-0.0005894600180909,1.6091127661198263,0.3171016447758309,heat,0.4,105,0,0.9995818404732402,0.0042974157258868,heat_r0.4_seed105_step0,64,0.0009294483408872,ok,7.854190303610724,7.854186911093737,0.007300064146703322,0.1584213291202487,0.15825304604866275,0.04608005870953307,0.0021233718106740147,0.020170294199189358
0.0014135379130373,0.9179489612579346,0.8849591016769409,0.001279245247133,-0.0008110372000373,0.9737623333930968,-0.0008076801896095,1.5987482624333085,0.3175098594389057,heat,0.4,106,0,0.9999180388320252,0.0283591579645872,heat_r0.4_seed106_step0,64,0.0014135379130373,ok,7.7907449369620485,7.790737153655599,0.011012513339199245,0.23265424664807738,0.23239346598675786,0.04733424598029039,0.0022405308425226364,0.029862901241225776
0.001462224948831,0.9617464542388916,0.9524227976799012,0.0005926172598265,-0.0005879077361896,0.9791696667671204,-0.0005958876572549,1.6056179695391029,0.3164312925585427,heat,0.4,107,0,0.9999776465572624,0.006973004899919,heat_r0.4_seed107_step0,64,0.001462224948831,ok,7.833491761898097,7.8334833874921985,0.011454327090709504,0.17284628296250007,0.1724663327285986,0.06626886557459025,0.004391562544543113,0.02206503666771183
0.0013270582778892,0.9395395517349244,0.9135427474975586,0.0024766428396105,-0.0007005111547186,0.9779736399650574,-0.0007061804062686,1.6042085688141752,0.3171140844204314,heat,0.4,108,0,0.9999498214381772,0.040454763919115,heat_r0.4_seed108_step0,64,0.0013270582778892,ok,7.824149016422265,7.824142126928687,0.010383101719681808,0.19152523503220467,0.19124357989961385,0.05421270840855987,0.0029390177529915384,0.024478730483047866
0.0009244551759627,0.965536653995514,0.9468221664428712,0.0008471446344628,-0.0002414363698335,0.9816672205924988,-0.0002389114524703,1.608498528348579,0.3171055014501855,heat,0.4,109,0,0.9998694229192964,0.0292916875332593,heat_r0.4_seed109_step0,64,0.0009244551759627,ok,7.853456774595123,7.85345341874411,0.007260168764473792,0.15290217328148112,0.15272971074323238,0.04748244324237552,0.0022545824162654125,0.019469410435427503
0.0014377320553445,0.9659200310707092,0.9560996294021606,0.0002411946625215,-0.0007965566474013,0.9841939210891724,-0.000786839693319,1.6126698033667222,0.3161844678293449,heat,0.4,110,0,0.9999999527459632,0.0036666456144303,heat_r0.4_seed110_step0,64,0.0014377320553445,ok,7.873667529708843,7.873659391980035,0.011320224200587549,0.13348583811511663,0.13300496795737954,0.08480468310672117,0.007191834276831398,0.01695345118541635
0.0013562889445577,0.952181041240692,0.930790901184082,0.0001911562139866,-0.0008689494570717,0.9819130897521972,-0.0008545666350983,1.6097096265780824,0.3165971187268159,heat,0.4,111,0,0.9999999213188672,0.0055754049681127,heat_r0.4_seed111_step0,64,0.0013562889445577,ok,7.855525957956074,7.855518732755369,0.010654363010461859,0.15624528101812427,0.15588159734001292,0.06818998270562786,0.004649873741393827,0.019889856115856773
0.0014894367053131,0.9607396125793456,0.9521048069000244,0.0005713300197385,-0.0004028833936899,0.9789444804191588,-0.0003966575604863,1.605049574352418,0.3167026449687137,heat,0.4,112,0,0.9999951102538296,0.0173695087432861,heat_r0.4_seed112_step0,64,0.0014894367053131,ok,7.8316959061370035,7.831687219130116,0.011664815347450792,0.17483498663242977,0.17444542021409384,0.06671899928116053,0.004451424865079499,0.02232402645963656
0.0012047583191519,0.950135350227356,0.9294800162315368,0.0011869315057992,-0.0011007389985024,0.9808799624443054,-0.0010969912400469,1.608649523461528,0.3162702650602346,heat,0.4,113,0,0.999996538283121,0.0188789200037717,heat_r0.4_seed113_step0,64,0.0012047583191519,ok,7.847287965681183,7.847282270735063,0.009454085459434994,0.16520660838360077,0.16493587760623257,0.057225831048375024,0.0032747957391771627,0.021052701150525453
